	run	hidden_size	nlayers	dropout	embedding_size	alpha	max_rank	shuffle_labels	shuffle_input	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	train_norm	dev_norm	test_norm	train_rank	dev_rank	test_rank	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
49	49	670	0	0.45	89	8.0	13	False	False	3.6999	3.6999	3.6999	0.1005	0.0978	0.0957	0.1005	0.1005	0.1005	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
0	0	776	0	0.15	212	0.0	1	False	False	1.5424	1.6289	1.592	0.6084	0.5871	0.5969	319.87	319.87	319.87	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
1	1	433	2	0.27	103	0.0009765625	1	False	False	1.901	1.9619	1.8872	0.5363	0.5229	0.5441	102.3338	102.3338	102.3338	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
2	2	310	5	0.5	113	0.0011782270808598852	1	False	False	1.919	1.968	1.9102	0.5233	0.5104	0.5261	83.3396	83.3396	83.3396	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
3	3	300	1	0.44	99	0.001421536311369323	1	False	False	1.9582	2.0172	1.943	0.5176	0.5075	0.5244	79.4643	79.4643	79.4643	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
4	4	1009	2	0.1	148	0.0017150900003645502	2	False	False	1.7504	1.8066	1.7407	0.576	0.5619	0.5755	124.6226	124.6226	124.6226	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
5	5	657	3	0.5	165	0.0020692638561704995	2	False	False	1.8808	1.9462	1.8746	0.5281	0.5149	0.5326	86.9983	86.9983	86.9983	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
6	6	455	2	0.49	60	0.0024965762178914648	2	False	False	2.1626	2.2212	2.1482	0.4793	0.4668	0.4824	46.5065	46.5065	46.5065	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
7	7	103	1	0.44	84	0.0030121305183748843	2	False	False	2.0951	2.1576	2.0871	0.4932	0.4777	0.4952	53.9843	53.9843	53.9843	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
8	8	203	4	0.05	238	0.0036341491177818244	3	False	False	1.7724	1.8201	1.7705	0.5743	0.5607	0.5785	97.2026	97.2026	97.2026	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
9	9	150	4	0.02	122	0.004384617376208487	3	False	False	1.9629	2.015	1.9508	0.5268	0.5134	0.5298	70.2078	70.2078	70.2078	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
10	10	72	3	0.23	144	0.005290060730222237	3	False	False	2.0075	2.0541	1.9933	0.5188	0.5087	0.5276	55.3121	55.3121	55.3121	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
11	11	467	3	0.31	79	0.006382482239223045	3	False	False	2.1822	2.2292	2.157	0.4851	0.4742	0.4912	36.4413	36.4413	36.4413	12.0	12.0	12.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
12	12	377	0	0.37	159	0.007700493739376463	4	False	False	2.1297	2.1698	2.1116	0.4876	0.4752	0.4941	36.9636	36.9636	36.9636	12.0	12.0	12.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
13	13	436	2	0.25	154	0.009290680585958758	4	False	False	2.1491	2.1882	2.1307	0.4955	0.4839	0.4999	34.7405	34.7405	34.7405	12.0	12.0	12.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
14	14	382	2	0.41	148	0.011209248221179687	4	False	False	2.2462	2.2871	2.2222	0.4806	0.4681	0.488	25.4406	25.4406	25.4406	12.0	12.0	12.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
15	15	326	3	0.09	115	0.01352400876572098	4	False	False	2.2841	2.3202	2.2657	0.4782	0.4653	0.4837	23.3843	23.3843	23.3843	11.0	11.0	11.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
16	16	326	2	0.02	124	0.01631677785042834	5	False	False	2.3396	2.375	2.3139	0.4659	0.4532	0.4734	18.72	18.72	18.72	10.0	10.0	10.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
17	17	247	2	0.15	240	0.01968626640460739	5	False	False	2.4254	2.4635	2.4034	0.4507	0.438	0.4558	14.5027	14.5027	14.5027	11.0	11.0	11.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
18	18	179	1	0.01	50	0.02375156961170491	5	False	False	2.4828	2.5177	2.4593	0.4192	0.4066	0.4257	12.211	12.211	12.211	6.0	6.0	6.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
19	19	137	5	0.3	235	0.028656376350145975	6	False	False	2.5401	2.5748	2.518	0.4216	0.409	0.4264	9.6129	9.6129	9.6129	9.0	9.0	9.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
20	20	786	2	0.24	144	0.03457404790277603	6	False	False	2.5677	2.6016	2.5448	0.4238	0.412	0.4283	8.7248	8.7248	8.7248	5.0	5.0	5.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
21	21	410	1	0.49	188	0.04171374544281356	6	False	False	2.5953	2.6272	2.5742	0.4215	0.409	0.4262	7.977	7.977	7.977	6.0	6.0	6.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
22	22	388	0	0.48	59	0.0503278228734142	6	False	False	2.662	2.6896	2.6394	0.4212	0.41	0.4277	6.6316	6.6316	6.6316	4.0	4.0	4.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
23	23	38	2	0.4	176	0.06072074632210035	7	False	False	2.6876	2.7156	2.6669	0.4215	0.409	0.4264	6.3642	6.3642	6.3642	3.0	3.0	3.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
24	24	467	2	0.11	75	0.07325985555120318	7	False	False	2.7243	2.7515	2.706	0.42	0.4078	0.4246	5.6352	5.6352	5.6352	2.0	2.0	2.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
25	25	176	4	0.05	210	0.08838834764831845	7	False	False	2.7676	2.7937	2.7486	0.4216	0.409	0.4264	4.9684	4.9684	4.9684	5.0	5.0	5.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
26	26	57	4	0.0	85	0.10664094190766783	7	False	False	2.878	2.9011	2.8596	0.4212	0.4083	0.4263	3.9375	3.9375	3.9375	2.0	2.0	2.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
27	27	968	3	0.22	102	0.12866277958043645	8	False	False	3.0434	3.0614	3.0284	0.3602	0.3494	0.3642	2.6056	2.6056	2.6056	2.0	2.0	2.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
28	28	268	4	0.37	225	0.15523222650918542	8	False	False	3.1301	3.1454	3.1167	0.2703	0.26	0.2734	1.9744	1.9744	1.9744	4.0	4.0	4.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
29	29	270	0	0.04	187	0.1872883846095852	8	False	False	3.1709	3.1849	3.1588	0.2703	0.26	0.2734	1.734	1.734	1.734	3.0	3.0	3.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
30	30	596	0	0.43	195	0.22596428459777515	8	False	False	3.2279	3.24	3.2176	0.2703	0.26	0.2734	1.4549	1.4549	1.4549	3.0	3.0	3.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
31	31	694	3	0.18	230	0.2726269331663144	9	False	False	3.3076	3.3172	3.2995	0.2703	0.26	0.2734	1.1354	1.1354	1.1354	4.0	4.0	4.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
32	32	837	4	0.09	187	0.32892563008340914	9	False	False	3.4287	3.4351	3.4233	0.2703	0.26	0.2734	0.7323	0.7323	0.7323	2.0	2.0	2.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
33	33	487	0	0.14	112	0.3968502629920497	9	False	False	3.6184	3.6202	3.6168	0.2703	0.26	0.2734	0.2076	0.2076	0.2076	1.0	1.0	1.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
34	34	418	5	0.37	188	0.4788016403492869	10	False	False	3.6465	3.6477	3.6454	0.2703	0.26	0.2734	0.1563	0.1563	0.1563	11.0	11.0	11.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
35	35	407	5	0.35000000000000003	94	0.577676348436136	10	False	False	3.6663	3.6666	3.6656	0.2484	0.248	0.2569	0.1841	0.1841	0.1841	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
36	36	657	2	0.11	182	0.6969691317244994	10	False	False	3.6855	3.6859	3.6852	0.2703	0.26	0.2734	0.0638	0.0638	0.0638	12.0	12.0	12.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
37	37	442	1	0.41	215	0.8408964152537145	10	False	False	3.69	3.6903	3.6898	0.2703	0.26	0.2734	0.0482	0.0482	0.0482	9.0	9.0	9.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
38	38	398	4	0.23	292	1.0145453349375229	11	False	False	3.6995	3.6995	3.6995	0.2703	0.26	0.2734	0.0196	0.0196	0.0196	10.0	10.0	10.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
39	39	369	4	0.29	98	1.2240535433046549	11	False	False	3.6981	3.6982	3.6981	0.2699	0.2595	0.2729	0.1034	0.1034	0.1034	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
40	40	75	4	0.33	67	1.4768261459394991	11	False	False	3.6861	3.6862	3.6861	0.1203	0.1207	0.1242	0.4328	0.4328	0.4328	12.0	12.0	12.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
41	41	179	0	0.02	177	1.7817974362806772	11	False	False	3.7002	3.7002	3.7002	0.293	0.2845	0.292	0.0297	0.0297	0.0297	12.0	12.0	12.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
42	42	442	4	0.19	159	2.1497466798413916	12	False	False	3.6999	3.6999	3.6999	0.2592	0.2512	0.2605	0.0337	0.0337	0.0337	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
43	43	111	1	0.22	237	2.5936791093020197	12	False	False	3.7004	3.7004	3.7004	0.1166	0.1158	0.1164	0.0226	0.0226	0.0226	11.0	11.0	11.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
44	44	242	1	0.45	123	3.1292855968155457	12	False	False	3.7003	3.7003	3.7003	0.2268	0.2301	0.2357	0.0087	0.0087	0.0087	2.0	2.0	2.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
45	45	107	3	0.21	118	3.775497250726772	12	False	False	3.7003	3.7004	3.7003	0.1922	0.183	0.1928	0.0077	0.0077	0.0077	0.0	0.0	0.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
46	46	150	2	0.2	70	4.555154539026766	13	False	False	3.696	3.696	3.6961	0.149	0.149	0.1466	0.3468	0.3468	0.3468	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
47	47	38	1	0.2	128	5.495814589832351	13	False	False	3.7001	3.7001	3.7001	0.151	0.1483	0.1497	0.0458	0.0458	0.0458	11.0	11.0	11.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
48	48	248	1	0.49	92	6.6307252030723465	13	False	False	3.6996	3.6996	3.6996	0.0964	0.0951	0.0907	0.0902	0.0902	0.0902	12.0	12.0	12.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
49	49	670	0	0.45	89	8.0	13	False	False	3.6997	3.6998	3.6997	0.1029	0.1033	0.0978	0.1006	0.1006	0.1006	13.0	13.0	13.0	random	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
0	0	776	0	0.15	768	0.0	1	False	False	0.3852	0.5147	0.4777	0.912	0.8803	0.8923	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
1	0	776	0	0.15	768	0.0	1	True	False	2.8973	2.8973	2.8973	0.2808	0.2808	0.2808	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
2	0	776	0	0.15	768	0.0	1	True	True	2.8995	2.8995	2.8995	0.2804	0.2804	0.2804	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
3	1	433	2	0.27	768	0.0009765625	1	False	False	0.0465	0.3701	0.3451	0.9928	0.9226	0.9279	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
4	1	433	2	0.27	768	0.0009765625	1	True	False	0.5999	0.5999	0.5999	0.9571	0.9571	0.9571	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
5	1	433	2	0.27	768	0.0009765625	1	True	True	0.5634	0.5634	0.5634	0.9645	0.9645	0.9645	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
6	2	310	5	0.5	768	0.0011782270808598852	1	False	False	0.3664	0.5778	0.5795	0.9365	0.8949	0.8987	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
7	2	310	5	0.5	768	0.0011782270808598852	1	True	False	2.76	2.76	2.76	0.2741	0.2741	0.2741	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
8	2	310	5	0.5	768	0.0011782270808598852	1	True	True	2.7386	2.7386	2.7386	0.279	0.279	0.279	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
9	3	300	1	0.44	768	0.001421536311369323	1	False	False	0.0946	0.3536	0.3237	0.9868	0.92	0.9276	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
10	3	300	1	0.44	768	0.001421536311369323	1	True	False	2.1734	2.1734	2.1734	0.5053	0.5053	0.5053	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
11	3	300	1	0.44	768	0.001421536311369323	1	True	True	2.1689	2.1689	2.1689	0.5042	0.5042	0.5042	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
12	4	1009	2	0.1	768	0.0017150900003645502	2	False	False	0.0681	0.4069	0.3794	0.9902	0.9131	0.92	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
13	4	1009	2	0.1	768	0.0017150900003645502	2	True	False	0.0041	0.0041	0.0041	0.9983	0.9983	0.9983	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
14	4	1009	2	0.1	768	0.0017150900003645502	2	True	True	0.0009	0.0009	0.0009	0.9997	0.9997	0.9997	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
15	5	657	3	0.5	768	0.0020692638561704995	2	False	False	0.0571	0.3291	0.3106	0.9911	0.9271	0.9322	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
16	5	657	3	0.5	768	0.0020692638561704995	2	True	False	1.8476	1.8476	1.8476	0.6912	0.6912	0.6912	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
17	5	657	3	0.5	768	0.0020692638561704995	2	True	True	1.7905	1.7905	1.7905	0.7202	0.7202	0.7202	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
18	6	455	2	0.49	768	0.0024965762178914648	2	False	False	0.0798	0.3279	0.3043	0.9875	0.9271	0.9321	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
19	6	455	2	0.49	768	0.0024965762178914648	2	True	False	2.0239	2.0239	2.0239	0.5629	0.5629	0.5629	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
20	6	455	2	0.49	768	0.0024965762178914648	2	True	True	2.0472	2.0472	2.0472	0.5691	0.5691	0.5691	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
21	7	103	1	0.44	768	0.0030121305183748843	2	False	False	0.2464	0.4234	0.3895	0.9474	0.8995	0.9107	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
22	7	103	1	0.44	768	0.0030121305183748843	2	True	False	2.7053	2.7053	2.7053	0.3435	0.3435	0.3435	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
23	7	103	1	0.44	768	0.0030121305183748843	2	True	True	2.679	2.679	2.679	0.3459	0.3459	0.3459	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
24	8	203	4	0.05	768	0.0036341491177818244	3	False	False	0.1811	0.4829	0.4444	0.9633	0.8969	0.9074	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
25	8	203	4	0.05	768	0.0036341491177818244	3	True	False	0.1467	0.1467	0.1467	0.9911	0.9911	0.9911	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
26	8	203	4	0.05	768	0.0036341491177818244	3	True	True	0.2435	0.2435	0.2435	0.985	0.985	0.985	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
27	9	150	4	0.02	768	0.004384617376208487	3	False	False	0.2645	0.4971	0.4673	0.9432	0.8908	0.899	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
28	9	150	4	0.02	768	0.004384617376208487	3	True	False	0.1629	0.1629	0.1629	0.9885	0.9885	0.9885	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
29	9	150	4	0.02	768	0.004384617376208487	3	True	True	0.2016	0.2016	0.2016	0.9885	0.9885	0.9885	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
30	10	72	3	0.23	768	0.005290060730222237	3	False	False	0.1712	0.4579	0.4175	0.9646	0.9026	0.9135	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
31	10	72	3	0.23	768	0.005290060730222237	3	True	False	2.5726	2.5726	2.5726	0.3702	0.3702	0.3702	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
32	10	72	3	0.23	768	0.005290060730222237	3	True	True	2.6475	2.6475	2.6475	0.3232	0.3232	0.3232	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
33	11	467	3	0.31	768	0.006382482239223045	3	False	False	0.095	0.3781	0.357	0.9823	0.9208	0.923	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
34	11	467	3	0.31	768	0.006382482239223045	3	True	False	0.8546	0.8546	0.8546	0.9185	0.9185	0.9185	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
35	11	467	3	0.31	768	0.006382482239223045	3	True	True	0.8114	0.8114	0.8114	0.9305	0.9305	0.9305	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
36	12	377	0	0.37	768	0.007700493739376463	4	False	False	0.4509	0.5458	0.5037	0.8959	0.8711	0.8867	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
37	12	377	0	0.37	768	0.007700493739376463	4	True	False	2.9375	2.9375	2.9375	0.2748	0.2748	0.2748	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
38	12	377	0	0.37	768	0.007700493739376463	4	True	True	2.9389	2.9389	2.9389	0.2747	0.2747	0.2747	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
39	13	436	2	0.25	768	0.009290680585958758	4	False	False	0.087	0.3708	0.353	0.9845	0.917	0.9247	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
40	13	436	2	0.25	768	0.009290680585958758	4	True	False	0.5119	0.5119	0.5119	0.967	0.967	0.967	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
41	13	436	2	0.25	768	0.009290680585958758	4	True	True	0.4917	0.4917	0.4917	0.975	0.975	0.975	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
42	14	382	2	0.41	768	0.011209248221179687	4	False	False	0.0625	0.3423	0.3178	0.9917	0.9231	0.9289	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
43	14	382	2	0.41	768	0.011209248221179687	4	True	False	1.7972	1.7972	1.7972	0.6521	0.6521	0.6521	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
44	14	382	2	0.41	768	0.011209248221179687	4	True	True	1.7922	1.7922	1.7922	0.6653	0.6653	0.6653	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
45	15	326	3	0.09	768	0.01352400876572098	4	False	False	0.1353	0.4202	0.3907	0.9734	0.9086	0.9163	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
46	15	326	3	0.09	768	0.01352400876572098	4	True	False	0.0412	0.0412	0.0412	0.9977	0.9977	0.9977	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
47	15	326	3	0.09	768	0.01352400876572098	4	True	True	0.0348	0.0348	0.0348	0.9995	0.9995	0.9995	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
48	16	326	2	0.02	768	0.01631677785042834	5	False	False	0.1642	0.4613	0.4189	0.967	0.8979	0.9099	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
49	16	326	2	0.02	768	0.01631677785042834	5	True	False	0.0095	0.0095	0.0095	0.9981	0.9981	0.9981	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
50	16	326	2	0.02	768	0.01631677785042834	5	True	True	0.0043	0.0043	0.0043	0.9995	0.9995	0.9995	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
51	17	247	2	0.15	768	0.01968626640460739	5	False	False	0.0746	0.4005	0.3741	0.9869	0.9144	0.9194	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
52	17	247	2	0.15	768	0.01968626640460739	5	True	False	0.5758	0.5758	0.5758	0.9458	0.9458	0.9458	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
53	17	247	2	0.15	768	0.01968626640460739	5	True	True	0.6093	0.6093	0.6093	0.9434	0.9434	0.9434	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
54	18	179	1	0.01	768	0.02375156961170491	5	False	False	0.1996	0.4679	0.4266	0.959	0.8934	0.9044	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
55	18	179	1	0.01	768	0.02375156961170491	5	True	False	0.0205	0.0205	0.0205	0.9982	0.9982	0.9982	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
56	18	179	1	0.01	768	0.02375156961170491	5	True	True	0.0493	0.0493	0.0493	0.9993	0.9993	0.9993	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
57	19	137	5	0.3	768	0.028656376350145975	6	False	False	0.3326	0.6984	0.8543	0.9517	0.8862	0.8921	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
58	19	137	5	0.3	768	0.028656376350145975	6	True	False	2.6563	2.6563	2.6563	0.3297	0.3297	0.3297	0.0	0.0	0.0	0.0	0.0	0.0	bert	mlp	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
