run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
28,268,4,0.37,300,0.15523222650918542,23,True,False,1.0360,1.0360,1.0360,0.7652,0.7652,0.7652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,300,0.15523222650918542,23,True,True,,,,,,,,,,,,
29,270,0,0.04,300,0.18728838460958516,24,False,False,0.7721,1.8945,1.7335,0.8712,0.6574,0.7068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,300,0.18728838460958516,24,True,False,1.6620,1.6620,1.6620,0.6269,0.6269,0.6269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,300,0.18728838460958516,24,True,True,,,,,,,,,,,,
30,596,0,0.43,300,0.22596428459777515,24,False,False,0.8882,1.9102,1.6948,0.8426,0.6472,0.7014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,300,0.22596428459777515,24,True,False,2.6651,2.6651,2.6651,0.4021,0.4021,0.4021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,300,0.22596428459777515,24,True,True,,,,,,,,,,,,
31,694,3,0.18,300,0.2726269331663144,25,False,False,0.8121,2.1447,1.8885,0.8319,0.6066,0.6740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,300,0.2726269331663144,25,True,False,0.7294,0.7294,0.7294,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,300,0.2726269331663144,25,True,True,,,,,,,,,,,,
32,837,4,0.09,300,0.32892563008340914,26,False,False,2.0090,2.6607,2.2978,0.5636,0.5178,0.5534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,300,0.32892563008340914,26,True,False,0.7295,0.7295,0.7295,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,300,0.32892563008340914,26,True,True,,,,,,,,,,,,
33,487,0,0.14,300,0.39685026299204973,27,False,False,0.8066,1.8930,1.7176,0.8643,0.6548,0.7096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,487,0,0.14,300,0.39685026299204973,27,True,False,2.0549,2.0549,2.0549,0.5408,0.5408,0.5408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,487,0,0.14,300,0.39685026299204973,27,True,True,,,,,,,,,,,,
34,418,5,0.37,300,0.47880164034928685,28,False,False,1.6901,2.7070,2.2071,0.6246,0.5457,0.6110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,418,5,0.37,300,0.47880164034928685,28,True,False,1.1868,1.1868,1.1868,0.7325,0.7325,0.7325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,418,5,0.37,300,0.47880164034928685,28,True,True,,,,,,,,,,,,
35,407,5,0.35000000000000003,300,0.577676348436136,28,False,False,1.9381,2.7085,2.2620,0.5572,0.5228,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,407,5,0.35000000000000003,300,0.577676348436136,28,True,False,1.0854,1.0854,1.0854,0.7519,0.7519,0.7519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,407,5,0.35000000000000003,300,0.577676348436136,28,True,True,,,,,,,,,,,,
36,657,2,0.11,300,0.6969691317244994,29,False,False,0.6746,2.0905,1.7710,0.8628,0.6269,0.6932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,657,2,0.11,300,0.6969691317244994,29,True,False,0.7297,0.7297,0.7297,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,657,2,0.11,300,0.6969691317244994,29,True,True,,,,,,,,,,,,
37,442,1,0.41000000000000003,300,0.8408964152537145,30,False,False,0.7302,1.8150,1.6235,0.8579,0.6548,0.7068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,442,1,0.41000000000000003,300,0.8408964152537145,30,True,False,0.7527,0.7527,0.7527,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,442,1,0.41000000000000003,300,0.8408964152537145,30,True,True,,,,,,,,,,,,
38,398,4,0.23,300,1.0145453349375229,31,False,False,1.4497,2.2177,1.8919,0.7199,0.5812,0.6548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,398,4,0.23,300,1.0145453349375229,31,True,False,0.7349,0.7349,0.7349,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,398,4,0.23,300,1.0145453349375229,31,True,True,,,,,,,,,,,,
39,369,4,0.29,300,1.2240535433046547,32,False,False,1.2218,2.2393,1.8512,0.7492,0.6041,0.6438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,369,4,0.29,300,1.2240535433046547,32,True,False,0.7455,0.7455,0.7455,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,369,4,0.29,300,1.2240535433046547,32,True,True,,,,,,,,,,,,
40,75,4,0.33,300,1.4768261459394993,32,False,False,1.7864,2.5894,2.1670,0.6368,0.5533,0.6301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,75,4,0.33,300,1.4768261459394993,32,True,False,2.7381,2.7381,2.7381,0.4337,0.4337,0.4337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,75,4,0.33,300,1.4768261459394993,32,True,True,,,,,,,,,,,,
41,179,0,0.02,300,1.7817974362806772,33,False,False,0.7659,1.8952,1.7374,0.8727,0.6599,0.7041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,179,0,0.02,300,1.7817974362806772,33,True,False,1.5344,1.5344,1.5344,0.6559,0.6559,0.6559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,179,0,0.02,300,1.7817974362806772,33,True,True,,,,,,,,,,,,
42,442,4,0.19,300,2.149746679841392,34,False,False,1.3415,2.3106,2.0824,0.7188,0.5635,0.6219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,442,4,0.19,300,2.149746679841392,34,True,False,0.7317,0.7317,0.7317,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,442,4,0.19,300,2.149746679841392,34,True,True,,,,,,,,,,,,
43,111,1,0.22,300,2.5936791093020193,35,False,False,0.6997,1.8900,1.6573,0.8693,0.6548,0.7096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,111,1,0.22,300,2.5936791093020193,35,True,False,0.7658,0.7658,0.7658,0.7881,0.7881,0.7881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,111,1,0.22,300,2.5936791093020193,35,True,True,,,,,,,,,,,,
44,242,1,0.45,300,3.1292855968155457,36,False,False,0.7104,1.7925,1.6278,0.8594,0.6599,0.7014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,242,1,0.45,300,3.1292855968155457,36,True,False,0.8883,0.8883,0.8883,0.7862,0.7862,0.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,242,1,0.45,300,3.1292855968155457,36,True,True,,,,,,,,,,,,
45,107,3,0.21,300,3.7754972507267723,36,False,False,1.0484,2.1859,1.8404,0.8007,0.6244,0.6795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,107,3,0.21,300,3.7754972507267723,36,True,False,0.9858,0.9858,0.9858,0.7763,0.7763,0.7763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,107,3,0.21,300,3.7754972507267723,36,True,True,,,,,,,,,,,,
46,150,2,0.2,300,4.555154539026766,37,False,False,0.9565,1.9747,1.7542,0.8098,0.6497,0.6767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,150,2,0.2,300,4.555154539026766,37,True,False,0.7443,0.7443,0.7443,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,150,2,0.2,300,4.555154539026766,37,True,True,,,,,,,,,,,,
47,38,1,0.2,300,5.495814589832352,38,False,False,0.8430,1.9239,1.6083,0.8472,0.6421,0.6932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,38,1,0.2,300,5.495814589832352,38,True,False,1.3931,1.3931,1.3931,0.7146,0.7146,0.7146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,38,1,0.2,300,5.495814589832352,38,True,True,,,,,,,,,,,,
48,248,1,0.49,300,6.6307252030723465,39,False,False,0.6272,1.7875,1.6510,0.8777,0.6675,0.7041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,248,1,0.49,300,6.6307252030723465,39,True,False,0.9648,0.9648,0.9648,0.7839,0.7839,0.7839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,248,1,0.49,300,6.6307252030723465,39,True,True,,,,,,,,,,,,
49,670,0,0.45,300,8.0,39,False,False,0.9010,1.9133,1.6941,0.8407,0.6472,0.6986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,670,0,0.45,300,8.0,39,True,False,2.6997,2.6997,2.6997,0.3914,0.3914,0.3914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,670,0,0.45,300,8.0,39,True,True,,,,,,,,,,,,
